x,y
1.666666666666666774e-03,1.384416647404744906e-03
2.500000000000000052e-03,1.328049379294128423e-03
3.333333333333333547e-03,1.269970862197543652e-03
4.166666666666666609e-03,1.213554971269150112e-03
5.000000000000000104e-03,1.160608145506830365e-03
5.833333333333333599e-03,1.111971316946886281e-03
6.666666666666667095e-03,1.067904363212849716e-03
7.500000000000000590e-03,1.028342012361662056e-03
8.333333333333333218e-03,9.930439950680647158e-04
9.166666666666666713e-03,9.617721916919951290e-04
1.000000000000000021e-02,9.340882743084839325e-04
1.083333333333333370e-02,9.096762124980950709e-04
1.166666666666666720e-02,8.881236409294937170e-04
1.250000000000000069e-02,8.690695636831942883e-04
1.333333333333333419e-02,8.522565007479147251e-04
1.416666666666666768e-02,8.374406194466275152e-04
1.500000000000000118e-02,8.244049561547787692e-04
1.583333333333333467e-02,8.129503514235223360e-04
1.666666666666666644e-02,8.039050670121887076e-04
1.750000000000000167e-02,7.961316453632158278e-04
1.833333333333333343e-02,7.888351934152511465e-04
1.916666666666666866e-02,7.822767437120119400e-04
2.000000000000000042e-02,7.764761165248276666e-04
2.083333333333333565e-02,7.714152664700108918e-04
2.166666666666666741e-02,7.670787297004809510e-04
2.250000000000000264e-02,7.651186405754088673e-04
2.333333333333333440e-02,7.635633188049275330e-04
2.416666666666666963e-02,7.612348539084697139e-04
2.500000000000000139e-02,7.587791007191375730e-04
2.583333333333333662e-02,7.571644748400517761e-04
2.666666666666666838e-02,7.563005610584353942e-04
2.750000000000000014e-02,7.574721776352683934e-04
2.833333333333333537e-02,7.583962371313718786e-04
2.916666666666666713e-02,7.578640495743426981e-04
3.000000000000000236e-02,7.578256999969650715e-04
3.083333333333333412e-02,7.577840046531715730e-04
3.166666666666666935e-02,7.577911072108256757e-04
3.250000000000000111e-02,7.575582266085967688e-04
3.333333333333333287e-02,7.567505609733216586e-04
3.416666666666667157e-02,7.556775607573381964e-04
3.500000000000000333e-02,7.549819129323543342e-04
3.583333333333333509e-02,7.546530380027588036e-04
3.666666666666666685e-02,7.548614230321830766e-04
3.750000000000000555e-02,7.549279545864196394e-04
3.833333333333333731e-02,7.545344231777692577e-04
3.916666666666666907e-02,7.539102870747897180e-04
4.000000000000000083e-02,7.532454363857467002e-04
4.083333333333333259e-02,7.527220975550067642e-04
4.166666666666667129e-02,7.522926906221265439e-04
4.250000000000000305e-02,7.523691259223227188e-04
4.333333333333333481e-02,7.538223293721630280e-04
4.416666666666666657e-02,7.556718733832713808e-04
4.500000000000000527e-02,7.572709741390710493e-04
4.583333333333333703e-02,7.601198309209545104e-04
4.666666666666666879e-02,7.646063307652602647e-04
4.750000000000000056e-02,7.684687087457747583e-04
4.833333333333333925e-02,7.724227134980980996e-04
4.916666666666667102e-02,7.756214064102330422e-04
5.000000000000000278e-02,7.774153843067969395e-04
5.083333333333333454e-02,7.784355542669391592e-04
5.166666666666667324e-02,7.791733571502839316e-04
5.250000000000000500e-02,7.797823152264262564e-04
5.333333333333333676e-02,7.803057001833584678e-04
5.416666666666666852e-02,7.808310546945007244e-04
5.500000000000000028e-02,7.814048933265932287e-04
5.583333333333333898e-02,7.820410842199321646e-04
5.666666666666667074e-02,7.846750472289325479e-04
5.750000000000000250e-02,7.875068669077059857e-04
5.833333333333333426e-02,7.893150523693553402e-04
5.916666666666667296e-02,7.919399401762613555e-04
6.000000000000000472e-02,7.943366909451809316e-04
6.083333333333333648e-02,7.958112299699745965e-04
6.166666666666666824e-02,7.968465559995898274e-04
6.250000000000000000e-02,7.978972793314373152e-04
6.333333333333333870e-02,7.989035320741446223e-04
6.416666666666667740e-02,7.997927095978546669e-04
6.500000000000000222e-02,8.006486800800366064e-04
6.583333333333334092e-02,8.028677162391242936e-04
6.666666666666666574e-02,8.053625675295975408e-04
6.750000000000000444e-02,8.071148235406284304e-04
6.833333333333334314e-02,8.084107644784154336e-04
6.916666666666666796e-02,8.096713877456687778e-04
7.000000000000000666e-02,8.111398535681339263e-04
7.083333333333333148e-02,8.125929955815846227e-04
7.166666666666667018e-02,8.139690851296371710e-04
7.250000000000000888e-02,8.152612666728863144e-04
7.333333333333333370e-02,8.163971469541331715e-04
7.416666666666667240e-02,8.175595863954567520e-04
7.500000000000001110e-02,8.187088071494909303e-04
7.583333333333333592e-02,8.199276465320899350e-04
7.666666666666667462e-02,8.211920758028738460e-04
7.749999999999999944e-02,8.224935308850041303e-04
7.833333333333333814e-02,8.241833951419251817e-04
7.916666666666667684e-02,8.273126434423695589e-04
8.000000000000000167e-02,8.326857593861071655e-04
8.083333333333334036e-02,8.377469230904669101e-04
8.166666666666666519e-02,8.411890045447646290e-04
8.250000000000000389e-02,8.442554100873141771e-04
8.333333333333334259e-02,8.479235898548702355e-04
8.416666666666666741e-02,8.526140774749518206e-04
8.500000000000000611e-02,8.562786358191041029e-04
8.583333333333334481e-02,8.593097996046149918e-04
8.666666666666666963e-02,8.619301105780241773e-04
8.750000000000000833e-02,8.678006210954301381e-04
8.833333333333333315e-02,8.738736088631347690e-04
8.916666666666667185e-02,8.770538089584391152e-04
9.000000000000001055e-02,8.783948121425535181e-04
9.083333333333333537e-02,8.789048860946137125e-04
9.166666666666667407e-02,8.812448136113077693e-04
9.250000000000001277e-02,8.835753994955833661e-04
9.333333333333333759e-02,8.864973378818927999e-04
9.416666666666667629e-02,8.892964261518165577e-04
9.500000000000000111e-02,8.907978365262452219e-04
9.583333333333333981e-02,8.915139468463278245e-04
9.666666666666667851e-02,8.923468392510964858e-04
9.750000000000000333e-02,8.934142645586530150e-04
9.833333333333334203e-02,8.955491231412637202e-04
9.916666666666666685e-02,8.990452998421801737e-04
1.000000000000000056e-01,9.021949974734957706e-04
1.008333333333333443e-01,9.043144196776467221e-04
1.016666666666666691e-01,9.059013510262112169e-04
1.025000000000000078e-01,9.116499436424593643e-04
1.033333333333333465e-01,9.215993909310440978e-04
1.041666666666666713e-01,9.332837229903350558e-04
1.050000000000000100e-01,9.456976073258725442e-04
1.058333333333333348e-01,9.605874455762480413e-04
1.066666666666666735e-01,9.753401894907625953e-04
1.075000000000000122e-01,9.898400000278024906e-04
1.083333333333333370e-01,1.003272501899491300e-03
1.091666666666666757e-01,1.017338818068620017e-03
1.100000000000000006e-01,1.030179431735817226e-03
1.108333333333333393e-01,5.906673381638235642e-04
1.116666666666666780e-01,5.492995135180777245e-04
1.125000000000000028e-01,8.415846558236227690e-04
1.133333333333333415e-01,1.271120225182873148e-03
1.141666666666666802e-01,1.413580053187555923e-03
1.150000000000000050e-01,1.943142414190636783e-03
1.158333333333333437e-01,2.894341023716513056e-03
1.166666666666666685e-01,2.689233049336738762e-03
1.175000000000000072e-01,3.761168995901023170e-03
1.183333333333333459e-01,3.786144233174819698e-03
1.191666666666666707e-01,3.694926439228204008e-03
1.200000000000000094e-01,3.817520028619676535e-03
1.208333333333333343e-01,4.582899767144102236e-03
1.216666666666666730e-01,4.214120716931568818e-03
1.225000000000000117e-01,5.108984137813302011e-03
1.233333333333333365e-01,4.911092551714068243e-03
1.241666666666666752e-01,4.759013043194279188e-03
1.250000000000000000e-01,4.616246194093387260e-03
1.258333333333333526e-01,5.305061853523686428e-03
1.266666666666666774e-01,4.910241334387835214e-03
1.275000000000000022e-01,5.728393927533288049e-03
1.283333333333333548e-01,5.395366969875519704e-03
1.291666666666666796e-01,5.275139420792196963e-03
1.300000000000000044e-01,4.920305110473113981e-03
1.308333333333333293e-01,5.587110598050243175e-03
1.316666666666666818e-01,5.221044112786305674e-03
1.325000000000000067e-01,6.024433992634446039e-03
1.333333333333333315e-01,5.577860276207799277e-03
1.341666666666666841e-01,5.525146015215746942e-03
1.350000000000000089e-01,4.988993867160191470e-03
1.358333333333333337e-01,5.655808207247737217e-03
1.366666666666666863e-01,5.346486173254941764e-03
1.375000000000000111e-01,6.146741057115870030e-03
1.383333333333333359e-01,5.615874842022292902e-03
1.391666666666666885e-01,5.625700632229071151e-03
1.400000000000000133e-01,4.946722397197734523e-03
1.408333333333333381e-01,5.597843322590152423e-03
1.416666666666666630e-01,5.384827247300248872e-03
1.425000000000000155e-01,6.164501990493044536e-03
1.433333333333333404e-01,5.587565073891682770e-03
1.441666666666666652e-01,5.535283365949461923e-03
1.450000000000000178e-01,4.861133505726171998e-03
1.458333333333333426e-01,5.514446874949748174e-03
1.466666666666666674e-01,5.390685371467359571e-03
1.475000000000000200e-01,6.190656637549021499e-03
1.483333333333333448e-01,5.531281059704165962e-03
1.491666666666666696e-01,5.414609787382175868e-03
